memeid,filename,uppercaption,lowercaption,upvote,best_score,worst_score,bws_score,humor_two_class,subset,url
14884,african-kids-dancing.jpg,we're lookin' for love,kenya senegal our way?,4.0,0.6666666666666666,0.0,0.6666666666666666,1,2,https://memegenerator.net/instance/37685295/african-kids-dancing-were-lookin-for-love-kenya-senegal-our-way
4969,foul-bachelor-frog.jpg,can't sleep no matter what,fap,157.0,0.6666666666666666,0.0,0.6666666666666666,1,5,https://memegenerator.net/instance/11451739/foul-bachelor-frog-cant-sleep-no-matter-what-fap
3662,annoying-facebook-girl.jpg,posts picture of self,caption is irrelevant song lyric,66.0,0.6666666666666666,0.0,0.6666666666666666,1,4,https://memegenerator.net/instance/15480439/annoying-facebook-girl-posts-picture-of-self-caption-is-irrelevant-song-lyric
3197,skeptical-3rd-world-kid.jpg,so you are telling me ,that fat women are having trouble finding a partner,46.0,0.6666666666666666,0.0,0.6666666666666666,1,4,None
7554,skeptical-african-child.jpg,so your saying that when it's out of date,you just throw it away,11.0,0.6666666666666666,0.0,0.6666666666666666,1,6,https://memegenerator.net/instance/34152938/skeptical-african-child-so-your-saying-that-when-its-out-of-date-you-just-throw-it-away
8438,african-children-dancing.jpg,just got the call,schools closed,10.0,0.6666666666666666,0.0,0.6666666666666666,1,5,https://memegenerator.net/instance/81023060/african-children-dancing-just-got-the-call-schools-closed
2624,all-the-things.jpg,watch sad commercial,sponsor all the children!!!,20.0,0.6666666666666666,0.0,0.6666666666666666,1,6,None
14554,musically-oblivious-8th-grader.jpg,kiss,sorry i have a boyfriend,172.0,0.6666666666666666,0.0,0.6666666666666666,1,2,https://memegenerator.net/instance/10657251/musically-oblivious-8th-grader-kiss-sorry-i-have-a-boyfriend
3665,annoying-facebook-girl.jpg,tags everyone she knows,in a photo of two kittens in a basket,64.0,0.6666666666666666,0.0,0.6666666666666666,1,1,None
14717,kermit-the-frog.jpg,the lord is not going to send you someone else's wife,but that's none of my business ,4.0,0.6666666666666666,0.0,0.6666666666666666,1,9,None
8875,ancient-alien-guy.jpg,illuminati? don't be ridiculous,aliens,20.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/16432321/ancient-aliens-illuminati-dont-be-ridiculous-aliens
2736,yo-dawg.jpg,"yo dawg, we heard you like korean food",so we killed yo dog,54.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/15846773/yo-dawg-yo-dawg-we-heard-you-like-korean-food-so-we-killed-yo-dog
14401,unpopular-opinion-puffin.jpg,if you're only creative when you're high,you're not creative. you're just a stoner,185.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/43132714/unpopular-opinion-puffin-if-youre-only-creative-when-youre-high-youre-not-creative-youre-just-a-ston
8419,african-children-dancing.jpg,has no theater,hunger games still continue,20.0,0.6666666666666666,0.0,0.6666666666666666,1,5,https://memegenerator.net/instance/39030432/african-children-dancing-has-no-theater-hunger-games-still-continue
13358,awkward-seal.jpg,when two people start talking to me at once,and neither will stop,67.0,0.6666666666666666,0.0,0.6666666666666666,1,0,http://fr.memegenerator.net/instance/62501278/awkward-seal-when-two-people-start-talking-to-me-at-once-and-neither-will-stop
14767,kermit-the-frog.jpg,yall stay meddling with other people's relationships but can't find a man of your own,but that's none of my business tho. ,1.0,0.6666666666666666,0.0,0.6666666666666666,1,0,https://memegenerator.net/instance/51408129/kermit-the-frog-yall-stay-meddling-with-other-peoples-relationships-but-cant-find-a-man-of-your-own-
9219,southpark-bad-time-meme.jpg,if you tell her you're leaving but stay another month,you're gonna have a bad time,9.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/69351182/southpark-bad-time-meme-if-you-tell-her-youre-leaving-but-stay-another-month-youre-gonna-have-a-bad-
3959,socially-awkward-penguin.jpg,mcdonalds worker gets order wrong,eats it,142.0,0.6666666666666666,0.0,0.6666666666666666,1,6,https://memegenerator.net/instance/11013381/socially-awkward-penguin-mcdonalds-worker-gets-order-wrong-eats-it
10691,skeptical-black-kid.jpg,so youre telling me,"you have so much clean water, everyone showers seperately?",10.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/27324789
1982,scumbag-steve.jpg,goes on chat roulette,is the guy jacking off,120.0,0.6666666666666666,0.0,0.6666666666666666,1,7,https://memegenerator.net/instance/15649320/scumbag-steve-goes-on-chat-roulette-is-the-guy-jacking-off
5719,mr-bean.jpg,makes this face to his friend after seeing hot chick,who is standing  2 feet away,34.0,0.6666666666666666,0.0,0.6666666666666666,1,2,https://memegenerator.net/instance/18935217/mr-bean-makes-this-face-to-his-friend-after-seeing-hot-chick-who-is-standing-2-feet-away
10707,skeptical-black-kid.jpg,so you're telling me,the patriots didnt win superbowl xlvi like my tshirt says?,6.0,0.6666666666666666,0.0,0.6666666666666666,1,3,None
809,success-kid.jpg,visiting parents,finding full fridge,102.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/11401651/success-kid-visiting-parents-finding-full-fridge
4392,dr-evil-meme.jpg,parents call the first day of school,"""freedom""",15.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/54001696/dr-evil-meme-parents-call-the-first-day-of-school-freedom
5748,mr-bean.jpg,as an outsider,what do you think of the human race?,13.0,0.6666666666666666,0.0,0.6666666666666666,1,8,https://memegenerator.net/instance/47127289/mr-bean-as-an-outsider-what-do-you-think-of-the-human-race
4518,advice-yoda-gives.jpg,if backwards i always talk,force you to think i will,57.0,0.6666666666666666,0.0,0.6666666666666666,1,0,http://memegenerator.net/instance/11261891/advice-yoda-gives-if-backwards-i-always-talk-force-you-to-think-i-will
486,the-most-interesting-man-in-the-world.jpg,i don't always begin an opera with a half diminished seventh chord,"but when i do, i never resolve it.",114.0,0.6666666666666666,0.0,0.6666666666666666,1,3,https://memegenerator.net/instance/17595293/the-most-interesting-man-in-the-world-i-dont-always-begin-an-opera-with-a-half-diminished-seventh-ch
10808,successful-black-man.jpg,that's what i call a blunt,"assessment of my fantasy hockey league, greg",181.0,0.6666666666666666,0.0,0.6666666666666666,1,5,https://memegenerator.net/instance/10662449/successful-black-man-thats-what-i-call-a-blunt-assessment-of-my-fantasy-hockey-league-greg
6173,butthurt-dweller.jpg,takes bibles,moves them to the fiction section,73.0,0.6666666666666666,0.0,0.6666666666666666,1,4,None
6675,business-cat.jpg,this meeting,needs more fish,13.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/17203286/business-cat-this-meeting-needs-more-fish
6003,overly-attached-girlfriend.jpg,i have tampons with your name on it,so you are always inside me!,200.0,0.6666666666666666,0.0,0.6666666666666666,1,0,https://memegenerator.net/instance/22212049/overly-attached-girlfriend-2-i-have-tampons-with-your-name-on-it-so-you-are-always-inside-me
8554,chemistry-cat.jpg,the names bond,covalent bond.,78.0,0.6666666666666666,0.0,0.6666666666666666,1,1,https://memegenerator.net/instance/33377114/chemistry-cat-the-names-bond-covalent-bond
8430,african-children-dancing.jpg,boom chucka lucka,boom chucka lucka boom,12.0,0.6666666666666666,0.0,0.6666666666666666,1,4,https://memegenerator.net/instance/48483707/african-children-dancing-boom-chucka-lucka-boom-chucka-lucka-boom-get-it-lil-jerome
9211,southpark-bad-time-meme.jpg,if you're driving behind a car with snow on the roof,you're going to have a bad time,10.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/66566388/southpark-bad-time-meme-if-youre-driving-behind-a-car-with-snow-on-the-roof-youre-going-to-have-a-ba
3618,annoying-facebook-girl.jpg,"hears murder from next door, doesn't call 911",updates facebook status,156.0,0.6666666666666666,0.0,0.6666666666666666,1,8,https://memegenerator.net/instance/10463301/annoying-facebook-girl-hears-murder-from-next-door-doesnt-call-911-updates-facebook-status
8583,chemistry-cat.jpg,you have a joke about covalent bonds?,do share.,27.0,0.6666666666666666,0.0,0.6666666666666666,1,6,https://memegenerator.net/instance/12161143/chemistry-cat-you-have-a-joke-about-covalent-bonds-do-share
9024,see-nobody-cares.jpg,"internet badass, we have an internet badass over here",see? nobody cares!,29.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/45194244/see-nobody-cares-internet-badass-we-have-an-internet-badass-over-here-see-nobody-cares
7413,what-if-i-told-you-matrix-morpheus.jpg,what if i told you,trans isn't a gender,16.0,0.6666666666666666,0.0,0.6666666666666666,1,2,https://memegenerator.net/instance/82534761/what-if-i-told-you-matrix-morpheus-what-if-i-told-you-trans-isnt-a-gender
201,bad-luck-brian.jpg,sends friend request to forever alone guy,denied,136.0,0.6666666666666666,0.0,0.6666666666666666,1,7,https://memegenerator.net/instance/38775911/bad-luck-brian-sends-friend-request-to-forever-alone-guy-denied
14583,musically-oblivious-8th-grader.jpg,def leppard?,aww poor thing.,61.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/11059269/musically-oblivious-8th-grader-def-leppard-aww-poor-thing
7679,okay-guy.jpg,post an epic video in facebook,nobody likes,24.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/11276957/okay-guy-post-an-epic-video-in-facebook-nobody-likes
7987,crying-peter-parker.jpg,i can be,amazing too,10.0,0.6666666666666666,0.0,0.6666666666666666,1,1,https://memegenerator.net/instance/24293665/crying-peter-parker-i-can-be-amazing-too
174,bad-luck-brian.jpg,mom hires magician for birthday party,voldemort ,167.0,0.6666666666666666,0.0,0.6666666666666666,1,6,https://memegenerator.net/instance/24256968/bad-luck-brian-mom-hires-magician-for-birthday-party-voldemort
14613,musically-oblivious-8th-grader.jpg,the devil wears prada?,my favourite movie,44.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/10793617/musically-oblivious-8th-grader-the-devil-wears-prada-my-favourite-movie
8457,african-children-dancing.jpg,oppa ,gangnam style,4.0,0.6666666666666666,0.0,0.6666666666666666,1,8,https://memegenerator.net/instance/29943402/batman-slap-robin-blasphemy-oppa-gangnam-style-stop-it
14615,musically-oblivious-8th-grader.jpg,freddie mercury?,is that poisonous?,42.0,0.6666666666666666,0.0,0.6666666666666666,1,9,None
14924,african-kids-dancing.jpg,im the new psy and i do,gangnam style!,1.0,0.6666666666666666,0.0,0.6666666666666666,1,9,None
13963,maury-lie-detector.jpg,you said you don't take a lot of selfies,instagram determined that's a lie,15.0,0.6666666666666666,0.0,0.6666666666666666,1,7,https://memegenerator.net/instance/44593158/maury-lie-detector-you-said-you-dont-take-a-lot-of-selfies-instagram-determined-thats-a-lie
3350,trollface.jpg,inception was a boring movie,even the actors fell asleep,69.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/12400069/trollface-inception-was-a-boring-movie-even-the-actors-fell-asleep
8317,san-juan-cholo.jpg,they wanna fire us from convergys,no se kieran pasar de verga mierdas ,0.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/27628210/san-juan-cholo-they-wanna-fire-us-from-convergys-no-se-kieran-pasar-de-verga-mierdas
5410,high-expectations-asian-father.jpg,most kills on your team?,why not all kills on your team?,184.0,0.6666666666666666,0.0,0.6666666666666666,1,0,https://memegenerator.net/instance/11348222
14715,kermit-the-frog.jpg,flossed every day for the past week,couldn't be prouder ,4.0,0.6666666666666666,0.0,0.6666666666666666,1,9,None
2601,all-the-things.jpg,solve,all the things,27.0,0.6666666666666666,0.0,0.6666666666666666,1,9,http://memegenerator.net/instance/59503889
3186,skeptical-3rd-world-kid.jpg,so you're saying,there are such things as first world problems?,63.0,0.6666666666666666,0.0,0.6666666666666666,1,7,None
10668,skeptical-black-kid.jpg,so you're telling me...,if we evaporate all the world's water we get more land,37.0,0.6666666666666666,0.0,0.6666666666666666,1,4,None
13,y-u-no.jpg,pop tarts frosting ,y u no cover edges,195.0,0.6666666666666666,0.0,0.6666666666666666,1,9,None
9493,skeptical-african-kid.jpg,so civilians can't be trusted with guns....,but they can be trusted to pick who gets the nuclear launch codes?,11.0,0.6666666666666666,0.0,0.6666666666666666,1,7,None
190,bad-luck-brian.jpg,finally gets laid,off,151.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/26391339/bad-luck-brian-finally-gets-laid-off
9154,southpark-bad-time-meme.jpg,if you try to pee with a boner,you're gonna have a bad time,116.0,0.6666666666666666,0.0,0.6666666666666666,1,9,http://fr.memegenerator.net/instance/21247348/southpark-bad-time-meme-if-you-try-to-pee-with-a-boner-youre-gonna-have-a-bad-time
5000,foul-bachelor-frog.jpg,can't remember last time you showered,time to shower,115.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/10799571/foul-bachelor-frog-cant-remember-last-time-you-showered-time-to-shower
46,y-u-no.jpg,the real slim shady,y u no stand up?,148.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/10675547/y-u-no-the-real-slim-shady-y-u-no-stand-up
7813,sudden-realization-ralph.jpg,the marks on the bottom of a candy bar,are from the conveyor belt it was made on,74.0,0.6666666666666666,0.0,0.6666666666666666,1,4,None
3630,annoying-facebook-girl.jpg,lose an argument,delete post,106.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/13140696/annoying-facebook-girl-lose-an-argument-delete-post
8171,kill-yourself-guy.jpg,you watch pewdiepie?,,3.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/52691927/willy-wonka-oh-you-watch-pewdiepie-how-about-i-show-you-venturiantale
9011,see-nobody-cares.jpg,hey everybody! this guy thinks jurassic park will turn into a disaster!,see? nobody cares.,55.0,0.6666666666666666,0.0,0.6666666666666666,1,4,https://memegenerator.net/instance/38362031/see-nobody-cares-hey-everybody-this-guy-thinks-jurassic-park-will-turn-into-a-disaster-see-nobody-ca
39,y-u-no.jpg,users,y u no upvote?,159.0,0.6666666666666666,0.0,0.6666666666666666,1,9,http://memegenerator.net/instance/10411007/y-u-no-users-y-u-no-upvote
8163,kill-yourself-guy.jpg,you want me to do work on my birthday?,,4.0,0.6666666666666666,0.0,0.6666666666666666,1,7,None
7569,skeptical-african-child.jpg,so what you're saying is,garbage day isn't a national holiday in your country?,8.0,0.6666666666666666,0.0,0.6666666666666666,1,1,https://memegenerator.net/instance/52472998/skeptical-african-child-so-what-youre-saying-is-garbage-day-isnt-a-national-holiday-in-your-country
7388,what-if-i-told-you-matrix-morpheus.jpg,what if i told you,that tailgating me will not make the cars in front of me go faster,23.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/62230238/what-if-i-told-you-matrix-morpheus-what-if-i-told-you-that-tailgating-me-will-not-make-the-cars-in-f
8406,african-children-dancing.jpg,broncos shirts,arrive tomorrow,67.0,0.6666666666666666,0.0,0.6666666666666666,1,6,https://memegenerator.net/instance/45565976/african-children-dancing-broncos-shirts-arrive-tomorrow
9173,southpark-bad-time-meme.jpg,"if you think you""ll first fap and study later",your gonna have a nap time ,28.0,0.6666666666666666,0.0,0.6666666666666666,1,3,https://memegenerator.net/instance/35415681/southpark-bad-time-meme-if-you-think-youll-first-fap-and-study-later-your-gonna-have-a-nap-time
8413,african-children-dancing.jpg,i got an audition for,africa's got talent,36.0,0.6666666666666666,0.0,0.6666666666666666,1,1,https://memegenerator.net/instance/37512004/african-children-dancing-i-got-an-audition-for-africas-got-talent
14894,african-kids-dancing.jpg,we are the african ,power rangers,3.0,0.6666666666666666,0.0,0.6666666666666666,1,8,https://memegenerator.net/instance/34812369/african-children-dancing-we-are-the-african-power-rangers
209,bad-luck-brian.jpg,"getting an x-box for christmas,",world ends 21st december,127.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/29613893/bad-luck-brian-getting-an-x-box-for-christmas-world-ends-21st-december
3513,pedobear.jpg,not old enough to testify,old enough to molestify,34.0,0.6666666666666666,0.0,0.6666666666666666,1,9,https://memegenerator.net/instance/31777149/pedobear-not-old-enough-to-testify-old-enough-to-molestify
11731,archer.jpg,i am,awesome,5.0,0.6666666666666666,0.0,0.6666666666666666,1,0,https://memegenerator.net/instance/84472838/wwe-miz-awesome-i-am-the-miz-and-i-am-awesome
8909,ancient-alien-guy.jpg,get rich without stealing?,aliens,12.0,0.6666666666666666,0.0,0.6666666666666666,1,3,None
6768,drunk-baby-1.jpg,so i sais to da bartender,no you show me some i.d.,20.0,0.6666666666666666,0.0,0.6666666666666666,1,9,http://ru.memegenerator.net/instance/30706447/drunk-baby-1-so-i-sais-to-da-bartender-no-you-show-me-some-id
